Día,Fecha,Casos Nuevos,Casos Nuevos Sin Síntomas,Casos Nuevos Con Síntomas,Casos Nuevos Sin Notificar,Recuperados Nuevos,Activos,Activos Probables,Fallecidos Nuevos,PCR Nuevos,Casos Acumulados,Recuperados Acumulados,Fallecidos Acumulados,PCR Acumulados,Tasa de Crecimiento,M.E por 100.000 habitantes,Tasa de Positividad (%),Residencias Cupos Totales,Residencias Usuarios,Residencias Totales,UCI COVID-19,UCI Habilitadas,UCI Ocupadas no COVID-19,UCI Ocupadas,UTI Ocupadas,UTI Totales,VMI COVID Confirmados,VMI Sospecha,VMI Ocupados,VMI Totales,RE Regional,RE Iquique,RE Tamarugal,Var. Casos Nuevos (%),Var. Recuperados (%),Var. Fallecidos Nuevos (%),Var. Activos Nuevos (%),Var. PCR Nuevos (%),Var. R. Usuarios Nuevos (%)
80.0,2020-06-10,100.0,21,79,0.0,106,1745,0,11.0,329.0,3591.0,1729,46.0,12557.0,1.01,12.0,30.0,313,250,8,42,47,0,47,6.0,6.0,40.0,0.0,42.0,60.0,1.0,0.95,1.28,1.01,0.0,0.0,0.0,5.45,52.44
81.0,2020-06-11,105.0,13,92,0.0,71,1705,0,0.0,344.0,3696.0,1800,46.0,12901.0,1.05,12.0,31.0,467,310,10,47,49,2,47,2.0,6.0,38.0,1.0,41.0,60.0,0.99,0.95,1.2,5.0,0.0,-100.0,0.0,4.56,24.0
82.0,2020-06-12,127.0,36,91,0.0,145,1696,0,2.0,495.0,3823.0,1945,48.0,13396.0,1.21,13.0,26.0,467,310,10,45,47,0,45,3.0,6.0,40.0,1.0,42.0,60.0,0.98,0.96,1.08,20.95,0.0,0.0,0.0,43.9,0.0
83.0,2020-06-13,181.0,29,152,0.0,134,1720,0,4.0,395.0,4004.0,2079,52.0,13791.0,1.43,14.0,46.0,489,326,10,45,49,2,47,4.0,6.0,34.0,2.0,38.0,60.0,0.95,0.93,1.02,42.52,0.0,100.0,0.0,-20.2,5.16
84.0,2020-06-14,141.0,22,119,0.0,153,1747,0,6.0,482.0,4145.0,2232,58.0,14273.0,0.78,15.0,29.0,491,358,10,45,53,9,45,5.0,6.0,32.0,0.0,33.0,60.0,0.95,0.93,1.01,-22.1,0.0,50.0,0.0,22.03,9.82
85.0,2020-06-15,113.0,23,90,0.0,108,1696,0,0.0,360.0,4258.0,2340,58.0,14633.0,0.8,15.0,31.0,491,381,10,36,50,6,41,5.0,6.0,38.0,0.0,38.0,60.0,0.93,0.92,0.93,-19.86,0.0,-100.0,0.0,-25.31,6.42
86.0,2020-06-16,107.0,11,96,0.0,164,1736,0,0.0,328.0,4365.0,2504,58.0,14961.0,0.95,15.0,33.0,491,401,10,35,50,4,42,5.0,6.0,33.0,1.0,36.0,60.0,0.9,0.91,0.88,-5.31,0.0,0.0,0.0,-8.89,5.25
87.0,2020-06-17,422.0,9,105,0.0,67,2066,0,9.0,348.0,4787.0,2571,67.0,15309.0,1.07,18.0,33.0,668,401,10,38,50,0,40,5.0,6.0,36.0,1.0,38.0,60.0,0.89,0.9,0.85,6.54,0.0,0.0,0.0,6.1,0.0
88.0,2020-06-18,82.0,13,69,0.0,83,2019,0,1.0,289.0,4869.0,2654,68.0,15598.0,0.72,18.0,28.0,651,388,10,40,50,0,42,4.0,6.0,31.0,1.0,34.0,64.0,0.9,0.91,0.87,-28.07,0.0,-88.89,0.0,-16.95,-3.24
89.0,2020-06-19,126.0,14,108,4.0,128,1987,0,3.0,384.0,4995.0,2782,71.0,15982.0,1.54,19.0,33.0,651,376,10,42,49,4,42,6.0,6.0,29.0,0.0,32.0,64.0,0.9,0.91,0.89,53.66,0.0,200.0,0.0,32.87,-3.09
90.0,2020-06-20,148.0,19,124,5.0,155,2000,0,8.0,484.0,5143.0,2937,79.0,16466.0,1.17,21.0,31.0,642,373,11,38,49,5,41,6.0,6.0,29.0,1.0,33.0,64.0,0.91,0.92,0.89,17.46,0.0,166.67,0.0,26.04,-0.8
91.0,2020-06-21,115.0,20,92,3.0,127,982.0,87.0,1.0,371.0,5258.0,3064,80.0,16837.0,0.78,21.0,31.0,642,374,11,36,49,2,37,5.0,6.0,27.0,0.0,30.0,64.0,0.91,0.92,0.91,-22.3,0.0,-87.5,0.0,-23.35,0.27
92.0,2020-06-22,97.0,16,76,5.0,151,992.0,83.0,0.0,370.0,5355.0,3215,80.0,17207.0,0.84,21.0,26.0,642,374,11,35,49,2,36,4.0,6.0,25.0,0.0,27.0,64.0,0.9,0.91,0.92,-15.65,0.0,-100.0,1.02,-0.27,0.0
93.0,2020-06-23,87.0,18,65,4.0,142,927.0,74.0,0.0,334.0,5442.0,3357,80.0,17541.0,0.9,21.0,26.0,642,433,11,34,49,1,37,5.0,6.0,28.0,0.0,31.0,64.0,0.92,0.92,0.92,-10.31,0.0,0.0,-6.55,-9.73,15.78
94.0,2020-06-24,62.0,11,51,0.0,188,862.0,71.0,4.0,318.0,5504.0,3545,84.0,17859.0,0.71,22.0,19.0,642,436,11,36,49,2,39,6.0,6.0,28.0,0.0,31.0,64.0,0.93,0.93,0.91,-28.74,0.0,0.0,-7.01,-4.79,0.69
95.0,2020-06-25,73.0,11,58,4.0,105,822.0,80.0,1.0,384.0,5577.0,3650,85.0,18243.0,1.18,22.0,19.0,619,409,11,37,43,7,39,6.0,6.0,27.0,2.0,30.0,64.0,0.9,0.91,0.86,17.74,0.0,-75.0,-4.64,20.75,-6.19
96.0,2020-06-26,135.0,19,111,5.0,125,839.0,70.0,0.0,505.0,5712.0,3775,85.0,18748.0,1.85,22.0,27.0,619,410,10,32,43,7,38,6.0,6.0,24.0,0.0,26.0,64.0,0.91,0.91,0.91,84.93,0.0,-100.0,2.07,31.51,0.24
97.0,2020-06-27,59.0,15,43,1.0,177,793.0,63.0,3.0,349.0,5771.0,3952,88.0,19097.0,0.44,23.0,17.0,631,406,10,31,43,4,36,6.0,6.0,26.0,1.0,30.0,64.0,0.92,0.92,0.89,-56.3,0.0,0.0,-5.48,-30.89,-0.98
98.0,2020-06-28,122.0,16,101,5.0,135,821.0,73.0,3.0,607.0,5893.0,4087,91.0,19704.0,2.07,24.0,20.0,631,449,10,32,42,7,39,6.0,6.0,27.0,1.0,31.0,64.0,0.94,0.93,0.98,106.78,0.0,0.0,3.53,73.93,10.59
99.0,2020-06-29,81.0,15.0,61.0,5.0,113,819.0,66.0,0.0,380.0,5974.0,5068.0,91.0,20084.0,0.66,24.0,21.0,631,475,10,32,42,7,38,6.0,6.0,24.0,1.0,26.0,64.0,0.92,0.91,0.99,-33.61,0.0,-100.0,-0.24,-37.4,5.79
100.0,2020-06-30,75.0,18.0,53.0,4.0,125.0,771.0,70.0,0.0,352.0,6049.0,5193.0,91.0,20436.0,0.93,24.0,21.0,631,469,10,31,42,9,39,5.0,6.0,25.0,0.0,28.0,64.0,0.95,0.93,1.09,-7.41,0.0,0.0,-5.86,-7.37,-1.26
101.0,2020-07-01,67.0,14,51,2.0,92.0,746,67,0.0,522.0,6116.0,5285,91.0,20958.0,0.89,24.0,13.0,635,442,10,30,42,9,38,6.0,12.0,24.0,0.0,28.0,64.0,0.99,0.95,1.17,-10.67,-26.4,0.0,-3.24,48.3,-5.76
102.0,2020-07-02,99.0,17,72,10.0,95,743,66,4.0,320.0,6215.0,5380,95.0,21278.0,1.48,25.0,31.0,674,449,11,29,42,7,36,6.0,12.0,21.0,0.0,27.0,64.0,1.0,0.95,1.21,47.76,3.26,0.0,-0.4,-38.7,1.58
103.0,2020-07-03,83.0,21,53,9.0,99,731,64,1.0,375.0,6298.0,5479,96.0,21653.0,0.84,25.0,22.0,674,436,11,29,42,9,34,,,,,,,1.02,0.96,1.31,-16.16,4.21,-75.0,-1.62,17.19,-2.9
104.0,2020-07-04,74.0,11,55,8.0,86,718,75,2.0,590.0,6372.0,5565,98.0,22243.0,0.89,26.0,13.0,666,415,11,25,42,7,31,11.0,12.0,23.0,0.0,27.0,64.0,1.0,0.92,1.32,-10.84,-13.13,100.0,-1.78,57.33,-4.82
105.0,2020-07-05,136.0,30,100,6.0,92,769,84,4.0,607.0,6508.0,5657,102.0,22850.0,1.84,27.0,22.0,665,402,11,24,42,7,33,10.0,12.0,23.0,0.0,28.0,64.0,0.99,0.92,1.3,83.78,6.98,100.0,7.1,2.88,-3.13
106.0,2020-07-06,124.0,34,85,5.0,67,828,75,0.0,786.0,6632.0,5724,102.0,23636.0,0.91,27.0,16.0,665,428,11,26,43,7,33,12.0,12.0,22.0,0.0,27.0,64.0,0.98,0.91,1.23,-8.82,-27.17,-100.0,7.67,29.49,6.47
107.0,2020-07-07,73.0,25,45,3.0,111,792,70,0.0,548.0,6705.0,5835,102.0,24184.0,0.59,27.0,13.0,667,452,11,26,43,7,34,12.0,12.0,21.0,0.0,24.0,64.0,0.97,0.92,1.15,-41.13,65.67,0.0,-4.35,-30.28,5.61
108.0,2020-07-08,84.0,27,56,1.0,102,771,86,3.0,503.0,6789.0,5937,105.0,24687.0,1.15,27.0,17.0,667,475,11,27,43,6,33,12.0,12.0,20.0,1.0,24.0,64.0,0.93,0.89,1.08,15.07,-8.11,0.0,-2.65,-8.21,5.09
109.0,2020-07-09,78.0,31,40,7.0,89,773,86,2.0,435.0,6867.0,6026,107.0,25122.0,0.93,28.0,18.0,675,493,11,27,43,6,33,12.0,12.0,21.0,1.0,23.0,64.0,0.94,0.9,1.07,-7.14,-12.75,-33.33,0.26,-13.52,3.79
110.0,2020-07-10,94.0,21,68,5.0,59,807,64,0.0,462.0,6961.0,6085,107.0,25584.0,1.21,28.0,20.0,673,523,11,27,43,6,32,11.0,12.0,18.0,0.0,20.0,64.0,0.89,0.89,0.95,20.51,-33.71,-100.0,4.4,6.21,6.09
111.0,2020-07-11,89.0,20,66,3.0,72,812,61,1.0,480.0,7050.0,6157,108.0,26064.0,0.95,28.0,19.0,673,535,11,26,43,0,27,12.0,12.0,22.0,1.0,24.0,64.0,0.9,0.91,0.91,-5.32,22.03,0.0,0.62,3.9,2.29
112.0,2020-07-12,97.0,12,70,15.0,97,824,54,3.0,621.0,7147.0,6254,111.0,26685.0,1.09,29.0,16.0,673,523,11,27,43,4,31,12.0,12.0,22.0,1.0,24.0,64.0,0.89,0.91,0.83,8.99,34.72,200.0,1.48,29.38,-2.24
113.0,2020-07-13,44.0,14,23,7.0,71,797,52,0.0,413.0,7191.0,6325,111.0,27098.0,0.45,29.0,11.0,673,550,11,27,45,5,32,10.0,12.0,22.0,1.0,25.0,64.0,0.89,0.92,0.83,-54.64,-26.8,-100.0,-3.28,-33.49,5.16
114.0,2020-07-14,26.0,2,21,3.0,75,748,52,0.0,406.0,7217.0,6400,111.0,27504.0,0.59,29.0,6.0,678,552,11,27,45,5,32,11.0,12.0,21.0,0.0,22.0,64.0,0.86,0.89,0.82,-40.91,5.63,0.0,-6.15,-1.69,0.36
115.0,2020-07-15,49.0,6,39,4.0,100,693,68,4.0,227.0,7266.0,6500,115.0,27731.0,1.88,30.0,22.0,682,554,11,27,45,0,28,11.0,12.0,18.0,0.0,20.0,22.0,0.86,0.9,0.79,88.46,33.33,0.0,-7.35,-44.09,0.36
116.0,2020-07-16,43.0,7,30,6.0,104,632,66,2.0,321.0,7353.0,6604,117.0,28052.0,0.88,31.0,13.0,677,543,11,28,44,0,30,,,,,,,0.89,0.92,0.82,-12.24,4.0,-50.0,-8.8,41.41,-1.99
117.0,2020-07-17,98.0,21,64,13.0,56,658,61,22.0,675.0,7451.0,6660,139.0,28727.0,2.28,36.0,15.0,677,535,11,30,41,3,33,11.0,12.0,19.0,0.0,21.0,22.0,0.97,0.98,0.92,127.91,-46.15,1000.0,4.11,110.28,-1.47
118.0,2020-07-18,105.0,14,68,23.0,126,636,47,1.0,568.0,7557.0,6786,140.0,29295.0,1.07,37.0,18.0,677,548,11,30,41,1,32,11.0,12.0,18.0,3.0,21.0,22.0,1.04,1.05,1.0,7.14,125.0,-95.45,-3.34,-15.85,2.43
119.0,2020-07-19,70.0,10,55,5.0,81,624,43,1.0,306.0,7627.0,6867,141.0,29601.0,0.67,37.0,23.0,677,534,11,31,41,1,34,10.0,12.0,20.0,1.0,23.0,48.0,1.07,1.07,1.03,-33.33,-35.71,0.0,-1.89,-46.13,-2.55
120.0,2020-07-20,134.0,38,75,21.0,84,671,33,3.0,689.0,7761.0,6951,144.0,30290.0,1.91,38.0,19.0,677,512,11,33,42,1,33,11.0,12.0,18.0,0.0,20.0,48.0,1.13,1.14,1.06,91.43,3.7,200.0,7.53,125.16,-4.12
121.0,2020-07-21,54.0,5,45,4.0,75,655,27,0.0,534.0,7820.0,7026,144.0,30824.0,0.4,38.0,10.0,677,501,11,32,42,1,33,11.0,12.0,20.0,2.0,23.0,48.0,1.15,1.15,1.1,-59.7,-10.71,-100.0,-2.38,-22.5,-2.15
122.0,2020-07-22,50.0,4,41,5.0,104,600,19,0.0,374.0,7869.0,7130,144.0,31198.0,0.93,38.0,13.0,677,492,11,32,42,3,32,,,,,,,1.16,1.17,1.09,-7.41,38.67,0.0,-8.4,-29.96,-1.8
123.0,2020-07-23,84.0,9,64,11.0,74,604,16,6.0,369.0,7953.0,7204,150.0,31567.0,1.68,39.0,23.0,677,466,11,29,42,6,35,12.0,12.0,15.0,0.0,17.0,48.0,1.16,1.17,1.08,68.0,-28.85,0.0,0.67,-1.34,-5.28
124.0,2020-07-24,125.0,13,105,7.0,88,642,16,0.0,732.0,8079.0,7292,150.0,32299.0,1.49,39.0,17.0,677,437,11,29,42,6,32,15.0,12.0,15.0,0.0,15.0,48.0,1.1,1.12,1.04,48.81,18.92,-100.0,6.29,98.37,-6.22
125.0,2020-07-25,70.0,17,48,5.0,65,642,17,3.0,277.0,8147.0,7357,153.0,32576.0,0.56,40.0,25.0,769,410,11,26,42,2,28,9.0,12.0,14.0,0.0,15.0,48.0,1.05,1.06,1.04,-44.0,-26.14,0.0,0.0,-62.16,-6.18
126.0,2020-07-26,41.0,20,19,2.0,50,631,25,2.0,429.0,8188.0,7407,155.0,33005.0,0.59,40.0,10.0,769,422,11,26,42,1,27,11.0,12.0,14.0,0.0,15.0,48.0,1.1,1.04,1.42,-41.43,-23.08,-33.33,-1.71,54.87,2.93
127.0,2020-07-27,120.0,17,84,19.0,43,705,25,4.0,792.0,8308.0,7450,159.0,33797.0,2.93,42.0,15.0,769,453,11,26,42,0,26,12.0,12.0,12.0,2.0,14.0,48.0,1.05,1.0,1.31,192.68,-14.0,100.0,11.73,84.62,7.35
128.0,2020-07-28,276.0,94,116,66.0,74,907,21,1.0,1358.0,8585.0,7524,160.0,35155.0,2.3,42.0,20.0,769,526,11,26,42,2,30,12.0,12.0,13.0,2.0,16.0,48.0,1.01,0.96,1.19,130.0,72.09,-75.0,28.65,71.46,16.11
129.0,2020-07-29,63.0,9,38,16.0,74,896,36,0.0,468.0,8648.0,7598,160.0,35623.0,0.23,42.0,13.0,769.0,538.0,11.0,28,42,4,33,,,,,,,0.96,0.92,1.12,-77.17,0.0,-100.0,-1.21,-65.54,2.28
130.0,2020-07-30,116.0,23,85,8.0,68,942,42,2.0,604.0,8764.0,7666,162.0,36227.0,1.84,42.0,19.0,769,585,11,29,42,7,33,13.0,22.0,14.0,2.0,18.0,48.0,0.94,0.92,1.03,84.13,-8.11,0.0,5.13,29.06,8.74
131.0,2020-07-31,35.0,16,17,2.0,64,907,45,4.0,390.0,8797.0,7730,166.0,36617.0,0.3,43.0,9.0,769,614,11,26,42,7,33,17.0,22.0,15.0,0.0,17.0,48.0,0.92,0.92,0.95,-69.83,-5.88,100.0,-3.72,-35.43,4.96
132.0,2020-08-01,64.0,21,39,4.0,106,865,50,2.0,584.0,8863.0,7836,168.0,37201.0,1.83,44.0,11.0,769,553,11,26,42,2,28,16.0,22.0,11.0,0.0,14.0,48.0,0.91,0.92,0.89,82.86,65.62,-50.0,-4.63,49.74,-9.93
133.0,2020-08-02,61.0,9,42,10.0,90.0,832.0,61.0,2.0,588.0,8922.0,7926.0,170.0,37789.0,0.95,44.0,10.0,710,555,10,25,42,2,26,18.0,22.0,11.0,0.0,12.0,48.0,0.85,0.93,0.55,-4.69,-15.09,0.0,-3.82,0.68,0.36
134.0,2020-08-03,63.0,32,25,6.0,57.0,835,64,3.0,555.0,8985.0,7983,173.0,38344.0,1.03,45.0,11.0,707,571,10,24,42,1,24,17.0,22.0,12.0,2.0,14.0,48.0,0.84,0.92,0.54,3.28,-36.67,50.0,0.36,-5.61,2.88
135.0,2020-08-04,60.0,10,44,6.0,101,794,56,0.0,418.0,9045.0,8084,173.0,38762.0,0.95,45.0,14.0,707,579,10,23,42,1,23,21.0,22.0,17.0,0.0,17.0,48.0,0.87,0.94,0.6,-4.76,77.19,-100.0,-4.91,-24.68,1.4
136.0,2020-08-05,83.0,10,67,6.0,79,798,66,0.0,1515.0,9128.0,8163,173.0,40277.0,1.38,45.0,5.0,707,576,10,22,42,6,22,29.0,22.0,17.0,1.0,18.0,48.0,0.9,0.94,0.72,38.33,-21.78,0.0,0.5,262.44,-0.52
137.0,2020-08-06,39.0,7,13,19.0,94,738,94,4.0,599.0,9167.0,8257,177.0,40876.0,0.47,46.0,7.0,707,592,10,16,37,0,20,21.0,22.0,19.0,0.0,20.0,48.0,0.91,0.93,0.78,-53.01,18.99,0.0,-7.52,-60.46,2.78
138.0,2020-08-07,85.0,12,59,14.0,89,733,110,1.0,659.0,9252.0,8346,178.0,41535.0,2.18,47.0,13.0,707,601,10,20,37,0,22,20.0,22.0,20.0,0.0,21.0,48.0,0.94,0.94,0.91,117.95,-5.32,-75.0,-0.68,10.02,1.52
139.0,2020-08-08,27.0,4,22,1.0,68,689,112,2.0,465.0,9278.0,8414,180.0,42000.0,0.32,47.0,6.0,707,597,10,22,37,1,24,16.0,22.0,19.0,0.0,20.0,48.0,0.95,0.93,1.0,-68.24,-23.6,100.0,-6.0,-29.44,-0.67
140.0,2020-08-09,89.0,26,58,5.0,86,691,120,1.0,650.0,9367.0,8500,181.0,42650.0,3.3,47.0,14.0,707,571,10,23,37,0,24,17.0,22.0,18.0,1.0,19.0,48.0,0.95,0.94,1.04,229.63,26.47,-50.0,0.29,39.78,-4.36
141.0,2020-08-10,52.0,18,30,4.0,124,618,116,1.0,474.0,9419.0,8624,182.0,43124.0,0.58,48.0,11.0,707,573,10,24,37,0,26,9.0,10.0,19.0,1.0,20.0,48.0,1.0,0.98,1.07,-41.57,44.19,0.0,-10.56,-27.08,0.35
142.0,2020-08-11,124.0,35,83,6.0,92,650,102,0.0,716.0,9543.0,8716,182.0,43840.0,2.38,48.0,17.0,708,529,10,26,37,0,27,10.0,10.0,19.0,1.0,20.0,48.0,0.98,0.97,1.01,138.46,-25.81,-100.0,5.18,51.05,-7.68
143.0,2020-08-12,72.0,22,42,8.0,73,651,119,0.0,455.0,9617.0,8789,182.0,44295.0,0.58,48.0,16.0,708,519,10,27,37,3,28,10.0,10.0,19.0,1.0,20.0,48.0,1.01,1.0,1.07,-41.94,-20.65,0.0,0.15,-36.45,-1.89
144.0,2020-08-13,85.0,12,70,3.0,80,653,125,3.0,637.0,9702.0,8869,185.0,44932.0,1.18,48.0,13.0,706,517,10,25,37,3,26,10.0,10.0,20.0,0.0,22.0,48.0,1.0,0.99,1.07,18.06,9.59,0.0,0.31,40.0,-0.39
145.0,2020-08-14,72.0,28,42,2.0,86,638,123,0.0,669.0,9773.0,8955,185.0,45601.0,0.85,48.0,11.0,704,519,10,23,37,4,27,8.0,10.0,20.0,1.0,23.0,48.0,0.99,0.99,1.02,-15.29,7.5,-100.0,-2.3,5.02,0.39
146.0,2020-08-15,51.0,19,31,1.0,65,625,135,0.0,559.0,9825.0,9020,185.0,46160.0,0.71,48.0,9.0,703,496,10,23,37,5,29,9.0,10.0,20.0,1.0,23.0,48.0,0.99,1.0,0.97,-29.17,-24.42,0.0,-2.04,-16.44,-4.43
147.0,2020-08-16,54.0,23,29,2.0,69,609,153,1.0,687.0,9879.0,9089,186.0,46847.0,1.06,49.0,8.0,675,514,9,24,37,5,29,10.0,10.0,20.0,0.0,23.0,48.0,0.96,0.97,0.94,5.88,6.15,0.0,-2.56,22.9,3.63
148.0,2020-08-17,93.0,29,56,8.0,52,649,145,0.0,748.0,9971.0,9141,186.0,47595.0,1.72,49.0,12.0,675,522,9,24,37,6,30,10.0,10.0,19.0,0.0,22.0,48.0,0.91,0.92,0.91,72.22,-24.64,-100.0,6.57,8.88,1.56
149.0,2020-08-18,63.0,28,32,3.0,63,650,137,0.0,532.0,10035.0,9204,186.0,48127.0,0.68,49.0,12.0,662,447,9,24,37,8,31,10.0,10.0,17.0,0.0,19.0,48.0,0.92,0.91,1.03,-32.26,21.15,0.0,0.15,-28.88,-14.37
150.0,2020-08-19,52.0,5,44,3.0,72,628,142,0.0,292.0,10085.0,9276,186.0,48419.0,0.83,49.0,18.0,611,507,8,23,37,7,30,9.0,10.0,13.0,0.0,17.0,48.0,0.88,0.89,0.9,-17.46,14.29,0.0,-3.38,-45.11,13.42
151.0,2020-08-20,52.0,12,37,3.0,68,607,149,5.0,481.0,10137.0,9344,191.0,48900.0,1.0,50.0,11.0,611,496,8,23,37,5,28,10.0,10.0,12.0,0.0,16.0,48.0,0.88,0.88,0.91,0.0,-5.56,0.0,-3.34,64.73,-2.17
152.0,2020-08-21,76.0,25,48,3.0,76,607,159,0.0,645.0,10213.0,9420,191.0,49545.0,1.46,50.0,12.0,611,502,8,23,37,3,26,10.0,10.0,13.0,0.0,15.0,48.0,0.88,0.89,0.93,46.15,11.76,-100.0,0.0,34.1,1.21
153.0,2020-08-22,49.0,18,29,2.0,64,590,177,2.0,612.0,10262.0,9484,193.0,50157.0,0.64,50.0,8.0,611,533,8,23,37,5,26,9.0,10.0,11.0,0.0,13.0,48.0,0.87,0.88,0.92,-35.53,-15.79,0.0,-2.8,-5.12,6.18
154.0,2020-08-23,69.0,24,45,0.0,57,602,190,0.0,742.0,10331.0,9541,193.0,50899.0,1.41,50.0,9.0,611,531,8,21,37,6,25,9.0,10.0,10.0,0.0,10.0,48.0,0.9,0.9,0.95,40.82,-10.94,-100.0,2.03,21.24,-0.38
155.0,2020-08-24,54.0,15,34,5.0,60,593,189,3.0,850.0,10385.0,9601,196.0,51749.0,0.78,51.0,6.0,611,542,8,19,37,5,25,9.0,10.0,10.0,1.0,11.0,48.0,0.91,0.9,0.98,-21.74,5.26,0.0,-1.5,14.56,2.07
156.0,2020-08-25,44.0,21,18,5.0,83,553,181,0.0,517.0,10428.0,9684,196.0,52266.0,0.81,51.0,9.0,611,499,8,20,37,8,26,10.0,10.0,11.0,0.0,11.0,48.0,0.9,0.9,0.87,-18.52,38.33,-100.0,-6.75,-39.18,-7.93
157.0,2020-08-26,38.0,9,24,5.0,54,536,176,0.0,517.0,10465.0,9738,196.0,52783.0,0.86,51.0,7.0,611,473,8,18,37,9,27,8.0,10.0,13.0,1.0,14.0,48.0,0.92,0.91,0.94,-13.64,-34.94,0.0,-3.07,0.0,-5.21
158.0,2020-08-27,39.0,18,18,3.0,76,497,160,2.0,593.0,10504.0,9814,198.0,53376.0,1.03,52.0,7.0,611,476,8,18,37,11,29,7.0,10.0,12.0,0.0,12.0,48.0,0.9,0.91,0.87,2.63,40.74,0.0,-7.28,14.7,0.63
